地址,名称,维度,经度,类型
安德门大街35号附近,山姆会员商店(西南门),31.979435,118.763304,商场
白果南路39号,仁和菜场(西门),32.339000,118.850685,商场
三牌楼中山北路259号(江苏省旅游局西北),南京饭店(西北门),32.074943,118.765334,商场
东山街道武夷商城西门2-2号,新爱婴早教中心,31.965817,118.818711,商场
中电颐和家园四期西门世纪华联超市旁,moon house全球购,32.097675,118.816106,商场
尧化街道天悦花园西大门快递超市,菜鸟驿站(南京天悦花园西大门店),32.053230,118.897160,商场
珠江路511号雄狮电子商城西门1D16号,南京鲁鑫皖办公设备有限公司,32.048337,118.799147,商场
珠江路511号雄狮电子商城A332-A333雄狮电子商城西门,雄狮手机维修,32.047983,118.799415,商场
润发路9号百顺发超市怡景园小区西门,良图广告,31.998622,118.879737,商场
临泉村花园88号盛泉新城005幢105室,好又多超市(城区西门路店),32.110673,118.682222,商场
大西门街14-14号,公园超市(大西门街),31.652617,119.022259,商场
东新北路212号紫峰公馆01号门面(紫峰西门华联超市往北),妍姬美容SPA(直营店),31.964961,118.851881,商场
金地明悦西门,英子水果超市,32.133092,118.888820,商场
开发区秦淮路欧尚超市西门1栋1层206-JN1014号-4号铺,小杨生煎(南京江宁欧尚店),31.952376,118.817753,商场
汉西门大街4号附近,宝东超市,32.040523,118.768290,商场
岔路口双龙大道577号名嘉佳园小区12号楼101室(中国邮政储蓄往北50米近武夷商城天骄阁西门),大脚板足疗保健(双龙大道店),31.966346,118.818626,商场
水西门大街,百家超市(水西门大街店)(装修中),32.031171,118.763022,商场
大西门街荷花塘2号,华润苏果超市(溧水大西门分店),31.653421,119.024588,商场
高新技术开发区天润城十二街区4栋,菜市场超市,32.151964,118.728744,商场
东新北路紫峰公馆西门南侧,购好生活超市(紫峰公馆店),31.963488,118.853798,商场
化工园区六合区化工园区六合区大厂湛水路,上海华联超市(百悦家店),32.213050,118.757163,商场
东山街道南京市江宁区高新园竹山路246号17栋101,世纪华联超市(江山大厦西北门店),31.942486,118.844640,商场
百润路旭日上城36栋112室(桥北侧),好又多超市,32.139366,118.732829,商场
水西门大街汉中门大街95号,91生鲜生活超市(水西门旗舰店),32.034441,118.749338,商场
水西门大街203-1号,好又多超市(水西门大街),32.033229,118.753869,商场
秣陵街道殷富街375号中冶天城5-106理想超市,菜鸟驿站(南京中冶天城西门店),31.913053,118.843996,商场
星海路8号万达紫金明珠西门15栋,芙蓉兴盛便利超市(紫金明珠食品百货店),32.014213,118.858331,商场
安德门大街35号附近,山姆会员商店(西南门),31.979435,118.763304,商场
中电颐和家园四期西门世纪华联超市旁,moon house全球购,32.097675,118.816106,商场
秣陵街道殷富街375号中冶天城5-106理想超市,菜鸟驿站(南京中冶天城西门店),31.913053,118.843996,商场
润发路9号百顺发超市怡景园小区西门,良图广告,31.998622,118.879737,商场
中电颐和家园睿域13幢文四路中间红绿灯左拐四期西门旁,世纪华联超市(颐和店),32.097766,118.816159,商场
东新北路紫峰公馆西门南侧,购好生活超市(紫峰公馆店),31.963488,118.853798,商场
三牌楼中山北路259号(江苏省旅游局西北),南京饭店(西北门),32.074943,118.765334,商场
金地明悦西门,英子水果超市,32.133092,118.888820,商场
莱茵达路11-5号广汇花园西门,芙蓉兴盛便利超市(莱茵达路便利店),31.944984,118.854763,商场
凤凰南路367号(娱谈地带东北),好又多超市(凤凰南路店),32.213296,118.759641,商场
文昌街五街坊5栋1单元402室(近六合西门大润发超市),芯美颜形象定制生活馆,32.344774,118.837696,商场
凤凰东路115号,好又多超市(大厂凤凰东路店),32.219305,118.763116,商场
上城路旭日上城一期西门36栋102室,芙蓉兴盛便利超市(旭日上城便利店),32.139397,118.733257,商场
水西门大街10-2号,天通物资有限责任公司水西门第一机电商店,32.029889,118.770934,商场
宏运大道左邻右里西门,为佳超市,31.957675,118.807528,商场
天华南路天润城七街区西门049栋122室,桃花源超市,32.145902,118.725055,商场
十二街区南西门西侧爱尚造型二楼(好又多超市旁边),贝比乐婴儿游泳馆(天润城十二街区店),32.152106,118.729452,商场
宏力花苑西门,伟业烟酒超市,31.650111,119.036475,商场
长江路257号(西门),宏大灯饰批发商城,32.346568,118.831095,商场
兴隆大街与扬子江大道交叉口西100米,源江海鲜超市绿博园店(西南门),32.023375,118.713862,商场
武夷花园西门东山滨河街区9栋(门朝西),夕柔超市,31.958481,118.826813,商场
汉中路89号金鹰国际购物中心L1层,金鹰国际购物中心(西2门),32.041236,118.780258,商场
淳溪镇胥河路88号金地康城西门,合家福超市,31.335408,118.890927,商场
珍珠路商城农贸市场111号,水西门鸭子店(阳光帝景店),32.104850,118.683984,商场
秣陵街道欣旺花苑西门1-9号,小陈水果超市(金龙街店),31.836022,118.839645,商场
龙蟠中路260号,中央金城仓储超市(西北1门),32.033110,118.802998,商场
内环东线236号附近,中央金城仓储超市(西北2门),32.034222,118.803195,商场
沿江街道华北路2号(天润城十二街区西门),易好购超市,32.152296,118.728465,商场
天保桥路8号长盛东苑小区西门,好又多生活超市(天保桥路),31.943226,118.686600,商场
沿江街道百润路8号天润城十三街区,好又多超市(天润城十三街区店),32.156236,118.735134,商场
光华路2号黄埔鑫园西门西门门面,鑫茂源水果超市,32.018680,118.815633,商场
"宝华路,弘阳旭日爱上城5区,世纪华联超市旁边",水西门盐水鸭(宝华路店),32.137736,118.722252,商场
湖山路天元吉第西门4栋104室,好邻居水果超市(天元吉第城店),31.946865,118.869867,商场
大石坝街128号(近一品嘉园西门),秦淮人家(堂人街店),32.019733,118.791437,商场
水西门大街153附近,世纪华联(水西门大街店),32.031429,118.760042,商场
天印大道成山公寓西大门1255号,芙蓉兴盛便利超市(天印大道便利店),31.944664,118.866816,商场
卡子门大街29号红星美凯龙F2层,红星美凯龙,31.989985,118.798552,商场
盛泉新城西门,王老五生鲜农产品超市,32.108722,118.680109,商场
天宇路,家合美百货店,32.028908,118.908254,商场
商城路与复兴路交叉口东50米,兰荷苑(西3门),32.341986,118.829124,商场
北京西路76号三号门面,百家超市(南艺店),32.059526,118.753137,商场
西厂门凤凰东路11号,飞翔信鸽用品商城,32.217027,118.761798,商场
孝陵卫晏公庙西村1号门南边,霞辉平价超市(晏公庙),32.032869,118.861933,商场
湖山路369号(公交车站)天元吉第城西门,58优品,31.948663,118.869296,商场
苜蓿园苜卫路31号小区西门,老翁烟酒店(苜卫路店),32.038087,118.833552,商场
秦淮大道159号阳光家苑西门,好又多购物(阳光家苑社区店),31.654009,119.045316,商场
卸甲甸杨新路湖滨新寓西门,湖滨烟酒百货(城区南钢湖滨路店),32.202351,118.738170,商场
后宰门西村23号后宰门公交车站旁苏果超市社区店二楼,南京快乐营青年创客公寓,32.046922,118.818123,商场
浦珠北路17号附近,新奇特(西北门),32.124767,118.728130,商场
湖西街1-3湖心花园西门口,切切吧(水西门大街店),32.033185,118.751474,商场
大厂草芳路590号兰亭苑西大门,九品锅火锅烧烤食材超市,32.227620,118.746971,商场
宏运大道1835附近,武夷商城天骄阁(西南1门),31.965166,118.821287,商场
双龙大道与宏运大道交叉口北50米,武夷商城天骄阁(西南3门),31.965587,118.818709,商场
江东中路237号中央商场(河西店)F1层,中央商场河西店(出入口),32.007580,118.732112,商场
浦马路珍珠花苑北侧商城小区,水西门小崔卤菜店,32.110572,118.682001,商场
江东中路237号中央商场(河西店)F1层,中央商场河西店(出入口通往停车场),32.006440,118.731829,商场
大厂街道西厂门老吴家洼51号,四季烟酒百货商店,32.214237,118.757307,商场
胜太西路托乐嘉乐尚明珠商业广场负1楼(南航北门苏果超市楼下),东北大姐水饺(托乐嘉店),31.944384,118.784877,商场
汉口西路180号牛顿公园2楼和3楼(南师大4号门对面好的超市楼上),及物艺空间(随园店),32.055150,118.765455,商场
大西门街苏果超市对面,日杂百货(大西门街),31.652958,119.024690,商场
永阳镇大西门街1-10号小苏果超市对面,创美美容美发用品批发(大西门街),31.652987,119.024535,商场
科巷苏果超市北门对面,水西门李记瘦型鸭子店,32.037981,118.796165,商场
白马镇白马中学下面修辉商店,菜鸟驿站(南京白马桥西街22号门店),31.579429,119.173884,商场
五塘苏果超市(五塘村社区店),中央北路126号院(西南3门),32.105925,118.780771,商场
栖霞街道摄山星城农贸市场B1号门面房,水西门瘦型鸭第六分店(摄山星城店),32.142166,119.004020,商场
龙园西路5号白云园小区(北门)附近,龙江体育用品商店,32.055981,118.743936,商场
江东中路237号中央商场(河西店)B2层,中央商场河西店停车场(出入口),32.006843,118.732167,商场
江东中路237号中央商场(河西店)B3层,中央商场河西店停车场(出入口),32.006695,118.732053,商场
清凉门大街18号苏果超市旁,锦江之星旅馆南京清凉门店(西南门),32.046767,118.750330,商场
莫愁湖西路4-1号,世纪华联超市(莫愁西路店),32.033623,118.756590,商场
水西门大街242-4号,购好便利(水西门大街店),32.032932,118.757483,商场
锁金村苏果超市(锁金村标超店),锁金一村(西北门),32.071565,118.815400,商场
大西门街106-3号,佳得利便利店(大西门街店),31.652378,119.021117,商场
北漪园住宅小区(苏果超市东北),北漪园住宅小区(东北门),31.327988,118.883406,商场
凤凰西街227号(近乾源渔港),好又多超市(凤凰西街店),32.041176,118.753660,商场
朝天宫西街67号,好又多超市(朝天宫西街店),32.035912,118.771890,商场
龙蟠路111号南京站F3,好又多超市(韶山路288号小区西),32.085306,118.798332,商场
朝天宫西街75-7号,亦鲜果水果超市(朝天宫西街),32.035932,118.771299,商场
丹凤街北门桥估衣廊长江花园1号地下室2-1号(近华联超市),西部啤酒牛扒城(北门桥店),32.048477,118.787281,商场
文体路东升村9号三栋,世纪华联超市(晔园西北),32.021269,118.760135,商场
汉北街与胜棋街交叉口西北50米,世纪华联超市(西寇旗舰店),32.040665,118.759501,商场
龙蟠路79-32-33号,世纪华联超市(龙蟠路总店),32.089483,118.789810,商场
罗廊巷1号(罗廊路),世纪华联生活超市(止马村西北),32.035158,118.770672,商场
一条巷与文德路交叉口南50米,金浦购物中心西门(南京),32.058980,118.628982,商场
文云巷东段与百子亭交叉口西50米,世纪华联超市(华江饭店店),32.067960,118.784985,商场
龙园西路41号西70米,龙凤超市,32.059577,118.741475,商场
雨花西路121号龙翔百货B楼,龙翔百货市场(服饰百货),31.999390,118.768772,商场
北圩路77号,江苏省教育超市(南京审计学院便利店),32.040190,118.751460,商场
朝天宫西街1号,华润苏果(朝天宫西街),32.034305,118.773451,商场
龙园中路与龙园西路交叉口东50米,世纪华联超市(龙园中路店),32.060247,118.742511,商场
龙园西路23号,范商店,32.055450,118.741962,商场
朝天宫西街张公桥2号,好又多超市(张公桥店),32.035745,118.770781,商场
朝天宫西街46号-11,永硕烟酒生活超市,32.035491,118.772674,商场
朝天宫西街98号,货郎先生义乌小商品直销超市(南京朝天宫店),32.036245,118.771924,商场
来凤街54号(苏虹菜市场旁),天天鲜水果超市(来凤街),32.022906,118.771096,商场
朝天宫西街69号,6ELEVEN(朝天宫西街店),32.036026,118.771809,商场
汉西门大街4号,嘉农水果,32.041002,118.768434,商场
奥体中心,西便门便利店,32.008667,118.717728,商场
汉西门大街26号附近,三零生鲜,32.041002,118.768434,商场
南京财经大学三牌楼校区西门门口,7-ELEVEn(铁路北街店),32.085670,118.759537,商场
将军大道133号(英华达公司西门厂房B1层),好的便利店(英华达店),31.901392,118.791679,商场
奥林匹克体育中心西门,好的(奥体中心店),32.009198,118.722728,商场
铺岗街殷巷新寓西门263栋,雨林鲜果(殷巷店),31.918035,118.836221,商场
凤凰街55-7号,锅圈食汇(凤凰街店),32.043506,118.760133,商场
邱村街68号金陵中学西门,绿叶百货店,31.936068,118.692385,商场
凤凰街道凤凰西街301号,苏果好的便利店(凤凰三村店),32.040838,118.745033,商场
嫩江路凤凰西街269号,红山蓝天平价水果店(第二分店),32.040659,118.747462,商场
行健路与龙云路交叉口东北100米,鲁西南综合批发零售商店,32.056386,118.744638,商场
漓江路与银城街交叉口西北100米,好的(银城街三代便利店),32.054090,118.735911,商场
仙林街道衫湖西路9号香樟园南门,瑞庭便利,32.099330,118.920195,商场
水西门大街159号西大门,红梅烟酒茶(南湖路),32.031916,118.757518,商场
漓江路48号中保绿苑b3幢,苏果好的便利店(漓江路中保绿苑店),32.056197,118.737468,商场
水西门大街255号,松鼠便利(水西门大街店),32.034106,118.745462,商场
水西门大街354号,好的(水西门大街店),32.034724,118.750223,商场
汉中门大街87号圣鹰大厦1楼,好的(水西门大街),32.037569,118.755016,商场
,苏果好的便利店(水西门大街店),32.033854,118.755218,商场
凤凰西街中海凤凰熙岸2期南门9-15号,便利蜂(中海凤凰熙岸2期南门店),32.042169,118.754067,商场
湖西街与集庆门大街交叉口西150米,南京南湖便民店,32.027204,118.748121,商场
大厂街道西厂门百悦家农贸市场,云云百货店,32.213187,118.757443,商场
盛家岗街义德西苑东北门,雅堂小超,31.943051,118.697477,商场
大西门街51-8号附近,苏农连锁(大西门街),31.651699,119.017498,商场
雨山西路融创臻园北门,苏宁小店,32.051893,118.613366,商场
江东北路382号,金盛百货(南京龙江店),32.061913,118.740206,商场
张公桥与朝天宫西街交叉口南50米,艺华商业广场,32.036048,118.771687,商场
龙园西路23号,摩尔流行街区,32.055606,118.741974,商场
建宁路8号玉桥商业广场A座1层,座上客(玉桥店),32.090690,118.780687,商场
凤凰西街171号附近,罗森便利店(凤凰西街店),32.041927,118.755286,商场
建宁路33号(西站货场对面),鑫宝赢广场,32.091084,118.774375,商场
凤凰西街与郁金街交叉口东150米,凤凰西街79号,32.042575,118.757322,商场
堂子街43-1号,苏果便利(堂子街店),32.037374,118.770344,商场
朝天宫西街95号,鲜果海(朝天宫社区店),32.036561,118.771123,商场
建宁路金桥市场西步行街G1030,老友百货经营部,32.091120,118.778989,商场
朝天宫西街65号附近,迎宾平价蔬菜店,32.035719,118.772006,商场
凤凰街道凤凰西街297号,云融生活(凤凰西街店),32.040832,118.745085,商场
虎踞南路47-3号,胜发日杂,32.035439,118.769331,商场
金桥市场2楼西2300,顺意百货,32.091757,118.778159,商场
宁工新寓196-1号,好的宁工新寓特许店,32.060629,118.736540,商场
川江街与江东北路交叉口西150米,根生便民,32.062572,118.737873,商场
金桥市场西2117,金强百货,32.091202,118.778184,商场
金桥市场西2135,清河百货,32.091500,118.778150,商场
建宁路12号金桥广场西楼步行街,枫逸塑料包装,32.090806,118.778431,商场
建宁路街道12号金桥市场西一楼,汪静百货,32.091340,118.778037,商场
仙鹤街与胭脂巷交叉口西50米,好的来凤三代便利,32.019602,118.774630,商场
汉北路与郁金街交叉口西150米,凤凰优选,32.040503,118.755205,商场
华侨路街道虎踞路13号,家能五金百货,32.044572,118.763294,商场
南湖路22号,安泰小区(西门),32.024505,118.752084,小区
仪凤南路与崇文路交叉口西北200米,文苑小区(西门),31.631025,119.048245,小区
丁官营27-28号,白鹭小区(西南2门),32.021458,118.795390,小区
泰山南路东100米,梅苑小区(西门),31.953443,118.724063,小区
北苑西路7号,北苑小区(西门),32.101304,118.819424,小区
太平南路435号,五马街小区(西门),32.027846,118.790689,小区
中山北路264号附近,陵村小区(西门),32.083856,118.755904,小区
殷高巷与水斋庵交叉口南50米,集庆路小区(西门),32.017871,118.777091,小区
大明西路与永乐北路交叉口北100米,霞光里小区(西门),32.000048,118.802503,小区
长营村迈皋桥99号,方圆绿茵小区(西门),32.104650,118.813722,小区
集庆门大街,健园小区(西门),32.018774,118.758915,小区
南湖路与沿河街交叉口南100米,东升沿一小区(西门),32.025306,118.755421,小区
新沿路与泰冯路交叉口东北100米,浦源小区(西门),32.167342,118.719141,小区
石臼湖南路12-14号附近,南漪小区(西门),31.319541,118.886213,小区
福园路63号,福园小区(西门),32.030851,118.746577,小区
宁龙路与龙眠大道交叉口东南100米,商苑小区(西门),31.925625,118.897672,小区
胜华路东50米,庆盛园小区(西门),32.019641,118.851279,小区
孝陵卫街200号523幢,华园小区(西门),32.034847,118.852966,小区
永乐北路43号,阳光里物业小区(西门),31.998185,118.802443,小区
孝陵卫街200号121幢,科园小区(西门),32.032029,118.856701,小区
凤凰西街150号,商校小区(西门),32.042737,118.747788,小区
冶山道院与莫愁路交叉口东北100米,桃园小区(西门),32.037135,118.774875,小区
上元大街与天印大道交叉口东北200米,石羊小区(西门),31.959174,118.859594,小区
凤南街22号,凤南小区(西门),32.200193,118.739890,小区
宁桥南路与府前街交叉口东50米,府前小区(西门),31.864077,118.610739,小区
建设新村,建设新村小区(西门),32.082465,118.782357,小区
台晔路29号附近,南苑小区(西门),32.021089,118.759992,小区
戴家巷,港口小区(西门),32.080449,118.749834,小区
上海路152号,南北秀村小区(西门),32.056145,118.774282,小区
后小巷与民福巷交叉口东50米,清溪村小区(西门),32.046484,118.822336,小区
洪武路139号附近,抄纸巷小区(西门),32.036360,118.787459,小区
大石坝街25号附近,金陵闸小区(西门),32.020388,118.793551,小区
石榴新村,富春里小区(西门),32.035282,118.779407,小区
湖滨大道,筑城村小区(西门),31.315681,118.870072,小区
秦虹南京市秦虹派出所(秦虹路北),乔虹苑小区(西门),32.014511,118.806396,小区
红山路190号,十字街小区(西门),32.094373,118.809517,小区
双门楼3号,双门楼小区(西门),32.082670,118.754770,小区
喜林路与高新路交叉口东南150米,创业新村小区(西门),32.160301,118.709553,小区
西水门大街57,西水门大街57号小区(西门),32.030309,118.766951,小区
孝陵卫街200号,中山小区(西1门),32.032291,118.854210,小区
瑞阳街1之5-6号附近,瑞阳小区(西1门),32.030742,118.813884,小区
北漪路16号,北漪园住宅小区(西门),31.326503,118.882396,小区
姜家园189号,百花小区(西2门),32.078989,118.744311,小区
姜家园189号,百花小区(西1门),32.077974,118.744241,小区
水西门大街,西街头小区(西南门),32.030440,118.761079,小区
二板桥587号附近,白云亭小区(西门),32.075600,118.738563,小区
荷圩路18号,民族小区东三区(西门),32.503722,118.679998,小区
大光路与大光里交叉口北100米,大光里小区(西门),32.025624,118.807709,小区
孝陵卫街200号28幢,中山小区(西2门),32.033815,118.853022,小区
孝陵卫街200号,科园小区(西2门),32.033719,118.856546,小区
棉鞋营2号附近,琥珀巷小区(西门),32.027118,118.799879,小区
中山北路623号附近,张家圩小区(西门),32.087002,118.737275,小区
金箔路47号附近,丝织厂小区(西门),31.952148,118.860142,小区
华新巷15号,华新巷小区(西门),32.056944,118.771918,小区
集庆路55-65号,集庆路小区(西南门),32.018196,118.777189,小区
上元路95号附近,利民小区(西2门),31.954709,118.855156,小区
上元路121号,利民小区(西1门),31.954271,118.855408,小区
汉口西路200号小区(河海大学东),汉口西路200号小区(西门),32.056057,118.764185,小区
磨盘街18号,磨盘街小区(西门),32.016139,118.777544,小区
鱼市街2-21号,鱼市街小区(西门),32.051158,118.787388,小区
太平南路常府街,九莲塘小区(西门),32.032956,118.793069,小区
相府营16号,香铺营小区(西门),32.047186,118.789213,小区
龙园中路118号附近,正泰花苑小区(西门),32.063876,118.739418,小区
瑞阳街1之5-6号附近,瑞阳小区(西2门),32.030962,118.813826,小区
孝陵卫街200号163-1幢,东园小区(西2门),32.032462,118.859623,小区
孝陵卫街200号,科园小区(西1门),32.032299,118.856522,小区
孝陵卫街200号,东园小区(西1门),32.031240,118.859453,小区
南湖东路与南湖路交叉口东北50米,育英小区(西2门),32.028131,118.756335,小区
,徐园东村小区(西门),31.660595,119.034857,小区
所街与文体路交叉口东北50米,贡园小区(西北门),32.018189,118.756219,小区
校门口1号(三步两桥西北200米),校门口1号小区(西门),32.074238,118.761281,小区
宁桥南路11号附近,府前小区(西1门),31.864764,118.610851,小区
后宰门富贵山路,后半山园小区(西门),32.051287,118.824901,小区
傅厚岗7-11号,富升大厦小区(西门),32.064576,118.784269,小区
卸甲甸大厂村,南钢四村小区(西门),32.200280,118.743431,小区
富贵巷14号附近,富贵山小区(西1门),32.049636,118.819993,小区
仕林路,民族小区东一区(西门),32.507251,118.679872,小区
丹凤街2-4号,大石桥小区(西1门),32.054613,118.787386,小区
富贵山4号,富贵山小区(西2门),32.050704,118.819625,小区
燕子矶金燕新村南门(太新路北),太新路3号小区(西门),32.137421,118.822518,小区
后小巷与民福巷交叉口南50米,后宰门西村小区(北门),32.046841,118.820380,小区
中山门大街与陵园路交叉口东南100米,卫岗西1号小区(西1门),32.039662,118.836911,小区
小行路与菊花北路交叉口东50米,菊花小区(西南门),31.981757,118.744138,小区
文昌巷35号附近,东白菜园小区(西南2门),32.037428,118.794618,小区
芦席营14号,芦席营十四号小区(西门),32.074579,118.781146,小区
北东瓜市12-13号,北东瓜市小区(西门),32.053908,118.773057,小区
中央北路与和燕路交叉口北50米,东门街小区(西南门),32.096800,118.785129,小区
余高公路与国余线交叉口东南150米,绿水湾小区(西门),32.183049,118.592441,小区
青岛路2号,青岛路2号小区(西门),32.051815,118.778411,小区
铁心桥大街43号(西门),水文苑小区北区(西门),31.961263,118.762393,小区
黑龙江路23号附近,黑龙江路八巷小区(西门),32.088109,118.778940,小区
拓园路与福园街交叉口北50米,仁园小区(西南门),32.031257,118.746052,小区
丹凤街5号附近,尖角营小区(西1门),32.056084,118.786009,小区
四卫头62号,四卫头小区(西2门),32.067603,118.768831,小区
荷圩路18号,民族小区东1区(西门),32.503707,118.679934,小区
曹都巷45号曹都巷小区内,曹都巷小区(西南2门),32.033373,118.780249,小区
十字街2号,十字街2号小区(西门),32.096747,118.807026,小区
盐仓桥19号,盐西街小区(西南门),32.088292,118.748984,小区
樱驼花园跃新园2幢(樱花路西),跃新园小区(西2门),32.085326,118.832251,小区
宁海路195号培德里小区,培德里小区(西2门),32.054038,118.771817,小区
富贵巷14号附近,富贵山小区(西1门),32.049636,118.819993,小区
樱驼花园跃新园2幢(樱花路西),跃新园小区(西2门),32.085326,118.832251,小区
宁海路195号培德里小区,培德里小区(西2门),32.054038,118.771817,小区
豆菜桥20号,豆菜桥20号小区(西门),32.048508,118.779831,小区
曹后村9号,曹后村9号小区(西门),32.085775,118.805675,小区
板仓街130号,板仓街130号小区(西门),32.074132,118.821850,小区
长白街98号,长白街98号小区(西门),32.025772,118.794065,小区
厚载巷19号,厚载巷19号小区(西门),32.062222,118.784775,小区
宁海路与汉口西路交叉口南100米,培德里小区(西1门),32.054216,118.771852,小区
中山东路518号,西华东村小区(西1门),32.039030,118.806552,小区
新街口街道洪武北路估衣廊小区西二门,估衣廊小区(西北1门),32.046486,118.786888,小区
丹凤街86号附近,大石桥小区(西2门),32.055001,118.787336,小区
玉塘东街与育英街交叉口东北50米,蓓蕾小区(西北1门),32.029948,118.755114,小区
湖西街51号,安康小区(西北2门),32.025621,118.748731,小区
板仓街49号,板仓街49号小区(西门),32.069910,118.822235,小区
成墟路29号,成墟路29号小区(西门),31.943089,118.855768,小区
延龄巷与祠堂巷交叉口南50米,游府西街8号小区(西1门),32.039602,118.792496,小区
内环北线73附近,将军庙68号小区(西门),32.075944,118.769410,小区
大庙村17号,大庙村17号小区(西门),32.097568,118.766148,小区
傅厚岗与高云岭交叉口北50米,傅厚岗24号小区(西门),32.065139,118.782782,小区
东箭道17号,东箭道小区(西2门),32.044815,118.799090,小区
中央路与前大树根交叉口东150米,大树根小区(西2门),32.072467,118.785368,小区
洪武北路与红庙交叉口东50米,红庙小区(西南2门),32.047782,118.789571,小区
四卫头52号,四卫头小区(西1门),32.067121,118.768871,小区
省中西医结合医院十字街110号小区西门,十字街110号小区(南2门),32.098523,118.811480,小区
雨花东路养回红村五号小区西门,养回红村五号小区(西南门),31.999224,118.785901,小区
马府西街11号附近,马府西街小区(西南门),32.030657,118.789517,小区
瑞金路4号,瑞金路二号四号小区(西门),32.031793,118.802733,小区
紫竹林21号,紫竹林21号小区(西门),32.082964,118.772838,小区
蓝旗街6号,蓝旗街六号小区(西门),32.025721,118.820699,小区
御道街168号,御水湾小区西区(东南1门),32.016008,118.814760,小区
大树根小区(南京市规划建设展览馆北),大树根小区(西1门),32.071793,118.785836,小区
四卫头62号,四卫头小区(西3门),32.067917,118.768866,小区
西流湾9号,西流湾9号小区(西门),32.071894,118.771055,小区
新姚家巷与桃叶渡交叉口东南50米,桃叶渡小区(西南门),32.023100,118.793270,小区
后宰门街36号,后宰门西村小区(南2门),32.045269,118.820241,小区
豆菜桥4号,豆菜桥4号小区(西门),32.048258,118.779972,小区
郑和南路104号附近,新河一村小区北区(西门),32.069413,118.735163,小区
江北大道快速路入口与泰西路交叉口东南100米,铁桥小区(西北门),32.139919,118.709391,小区
琵琶巷24-36号,琵琶小区(西北门),32.017413,118.789233,小区
丹凤街73-4号附近,石婆婆巷小区(西1门),32.055639,118.787339,小区
白云园小区北片(新城市广场东南),停车场白云园小区(西门),32.054528,118.742714,小区
凤滨路与湖滨路交叉口东北200米,南钢六村小区(西1门),32.203023,118.736341,小区
宁六路徐窑花园西门(鑫庭雅苑北150米),徐窑小区(西北门),32.212569,118.730651,小区
升州路,铜坊苑小区(西北2门),32.023893,118.775872,小区
瑶池巷8号,瑶池巷小区(西3门),31.954681,118.845845,小区
丽景路与高新路交汇处,创业新村小区(西1门),32.159114,118.708616,小区
虎踞北路4号,省化工小区(西1门),32.062238,118.756152,小区
上海路154号4室,金银街小区(西2门),32.056850,118.774334,小区
上海路160号,金银街小区(西3门),32.056813,118.774341,小区
四条巷6号,四条巷6号小区(西门),32.034027,118.798050,小区
御道街34号,御道街三十四号小区(西门),32.030196,118.813810,小区
三山街瞻园路大全福巷,全福小区(西南门),32.021277,118.786964,小区
戴家巷4-6号附近,四维新村14号小区(西门),32.083352,118.751376,小区
教敷营12-16号,全福小区(西北门),32.021794,118.786282,小区
东妙峰庵与西妙峰庵交叉口北50米,东妙峰庵小区(西南门),32.085531,118.756984,小区
兴镇路461号附近,柏果小区(西南门),32.321856,118.941994,小区
东庐线附近,琴音小区(西南门),31.601272,119.075998,小区
宁六路298号,徐窑小区(西南门),32.211291,118.731282,小区
集庆门大街南苑,健园小区(西南门),32.017769,118.759691,小区
蓁巷1号蓁巷小区,蓁巷小区(西南门),32.051681,118.792515,小区
凤滨路附近,南钢六村小区(西2门),32.203249,118.736292,小区
西善桥村宁芜公路梅欣社区,梅欣社区西区(西门),31.951628,118.710220,小区
延龄巷与祠堂巷交叉口东50米,游府西街8号小区(西2门),32.039898,118.792662,小区
虎踞关60号,虎踞关60号居民小区(西门),32.050129,118.763892,小区
仁寿里与四条巷交叉口东北50米,仁义里小区(西1门),32.036513,118.798722,小区
常府街1号附近,棉鞋营小区(西北2门),32.031412,118.800492,小区
丁官营21号,白鹭小区(西南3门),32.021996,118.795212,小区
东井村41号,东井村41号小区(西门),32.101111,118.806801,小区
园林西路8巷8号,教育小区(西南门),32.353019,118.845023,小区
晏公庙14号附近,晏公庙西村小区(东2门),32.032471,118.861966,小区
丁家桥26号,丁家桥小区(西南3门),32.072218,118.777061,小区
文体路与水西门大街交叉口西50米,西街头小区(东北门),32.031448,118.762347,小区
所街与湖西街交叉口东北150米,安如小区(西南门),32.022749,118.747523,小区
梅家廊路与翠苑西街交叉口西北150米,银龙翠苑小区西院(西北门),31.999937,118.849079,小区
后宰门街37号附近,后宰门西村小区(南1门),32.045198,118.820948,小区
莫愁湖东路12-1号,莫愁东寓小区(西南门),32.033165,118.767104,小区
光华路2号,鑫园小区(西北门),32.018796,118.815605,小区
凤凰街84号,凤凰街八十四号小区(西南2门),32.043446,118.761052,小区
御道街168号66幢附近,御水湾小区西区(东南2门),32.015208,118.814596,小区
如意里与碑亭巷交叉口北50米,太平北路43号小区(西门),32.047061,118.795057,小区
虎踞北路8号附近,虎踞北路12号小区(西门),32.063186,118.756097,小区
中山北路200-5号,中山北路200-5号小区(西门),32.073585,118.769267,小区
苜蓿园大街238号,苜蓿园大街238号小区(西门),32.027148,118.831111,小区
小卫街226号,小卫街226号小区(西门),32.034810,118.848714,小区
戴家巷39-41号附近,四维新村25-29号小区(西门),32.081732,118.751911,小区
永乐路11号1幢附近,风光里小区(西南门),31.995548,118.804901,小区
