FID,Field1,lat,lon
22530,23970,32.041874505899997,118.787399179000000
22560,24000,32.043462926799997,118.783304505999990
22892,24389,32.047224681700001,118.781635225000000
23405,24934,32.041834538899998,118.780777066000000
23409,24938,32.041782584200000,118.781057122000010
23410,24939,32.042198595300000,118.781095127000000
23411,24940,32.042198595300000,118.781095127000000
23420,24949,32.047196215800000,118.785337850999990
23421,24950,32.047196215800000,118.785337850999990
23532,25061,32.047321604700002,118.781149140000000
23533,25062,32.047321604700002,118.781149140000000
23560,25089,32.043785982999999,118.783726581000000
23561,25090,32.043785982999999,118.783726581000000
23570,25099,32.040212212900002,118.785344845000000
23571,25100,32.040176250999998,118.785598889000000
23572,25101,32.040055211199999,118.785310847000010
23573,25102,32.040156245900000,118.785517876000000
23574,25103,32.040860240400001,118.785521876999990
23575,25104,32.040322241600002,118.785501876000000
23576,25105,32.040322241600002,118.785501876000000
23593,25122,32.043236572200001,118.787934261999990
23864,25393,32.041602969499998,118.783588557000000
23865,25394,32.041602969499998,118.783588557000000
23896,25425,32.041855380199998,118.786470030000000
23897,25426,32.043456403000000,118.779883907000000
23898,25427,32.043516371000003,118.779638869000000
24228,25825,32.043876221399998,118.785353851000000
24829,26430,32.043512671899997,118.781583213999990
24830,26431,32.043276441899998,118.780097946000000
24831,26432,32.042371600300001,118.781132133000000
24832,26433,32.042371600300001,118.781132133000000
24847,26448,32.045804859599997,118.782870434000000
24848,26449,32.045804859599997,118.782870434000000
24850,26451,32.041294407300001,118.786724070999990
24863,26464,32.045934281999997,118.785776924000000
24864,26465,32.045934281999997,118.785776924000000
24879,26480,32.046017544999998,118.787679225999990
24882,26483,32.045871582099998,118.787953270000000
24921,26522,32.047282629400001,118.781336167000010
25849,27626,32.045192739400001,118.782057295000000
25850,27627,32.045143718500000,118.781939270000000
25851,27628,32.045165740700000,118.782055294000000
25852,27629,32.045173665599997,118.781575209000000
25853,27630,32.045132716799998,118.781908267000010
25854,27631,32.045132716799998,118.781908267000010
25894,27671,32.043361965499997,118.783580552999990
25895,27672,32.043361965499997,118.783580552999990
25905,27682,32.042925276699997,118.785770922000000
25906,27683,32.045139659000000,118.781552210000000
25911,27688,32.045854265099997,118.785660902000000
25912,27689,32.045854265099997,118.785660902000000
25953,27730,32.040250543799999,118.787748237000000
25954,27731,32.040305545099997,118.787705223000000
25955,27732,32.040305545099997,118.787705223000000
25960,27737,32.047329517100003,118.787515201999990
25979,27756,32.041968561099999,118.787818241000000
25980,27757,32.041762532000000,118.787619211000010
25981,27758,32.041782539200000,118.787635214999990
25982,27759,32.041854505800003,118.787388173000000
25983,27760,32.041896549800001,118.787723224999990
26357,28158,32.045272901200001,118.783156482000000
26358,28159,32.046870226999999,118.785421860000000
26359,28160,32.046870226999999,118.785421860000000
26389,28190,32.041384010199998,118.783869605000010
26390,28191,32.041384010199998,118.783869605000010
26391,28192,32.041080420500002,118.779993926000000
26392,28193,32.041080420500002,118.779993926000000
26414,28215,32.043407583200000,118.781019109000000
26424,28225,32.043659064899998,118.784240671000010
26425,28226,32.044108110099998,118.784595724000000
26456,28257,32.041702736799998,118.782044287999990
26478,28279,32.043428110199997,118.784575727000000
26775,28658,32.045570375799997,118.779715884000000
26952,28835,32.045436428000002,118.779990930000000
26953,28836,32.043201359900003,118.786352011000010
26954,28837,32.045155875699997,118.782941448000000
26955,28838,32.045155875699997,118.782941448000000
26977,28860,32.040876587100001,118.781071125000000
26978,28861,32.040876587100001,118.781071125000000
26993,28876,32.041069799500001,118.782440366000000
27045,28928,32.045741884000002,118.783054469000010
27046,28929,32.045741884000002,118.783054469000010
27048,28931,32.046988250799998,118.785573894000000
27049,28932,32.046988250799998,118.785573894000000
27355,29351,32.043901174500000,118.785034800999990
27356,29352,32.043901174500000,118.785034800999990
27618,29631,32.045451407300000,118.779871907000000
27621,29634,32.045114428399998,118.780017937000000
27622,29635,32.041345785399997,118.782396357000000
27623,29636,32.041345785399997,118.782396357000000
27625,29638,32.047134419300001,118.779990934000000
27626,29639,32.047134419300001,118.779990934000000
27633,29646,32.045926646600002,118.781465194000010
27634,29647,32.045695672999997,118.781583213000000
27635,29648,32.046018624399998,118.781327171000000
27650,29663,32.046831674400003,118.781588215000000
27654,29667,32.041686994599999,118.783813593999990
27655,29668,32.041494991199997,118.783775585000000
27656,29669,32.041494991199997,118.783775585000000
27657,29670,32.043867861999999,118.782853438000000
27667,29680,32.045743930500002,118.783358516000010
27668,29681,32.045743930500002,118.783358516000010
27669,29682,32.045861894300003,118.783072473999990
27683,29696,32.040071307500000,118.785970955000000
27686,29699,32.043492290899998,118.785884937000010
27688,29701,32.041825098600000,118.784530716000010
27689,29702,32.041825098600000,118.784530716000010
27690,29703,32.043662341599997,118.786205991000000
27691,29704,32.043708316999997,118.786042962000000
27692,29705,32.043708316999997,118.786042962000000
27693,29706,32.043439346699998,118.786245994000000
28174,30241,32.043504607899997,118.781190140000010
28175,30242,32.043643639199999,118.781406180999990
28176,30243,32.043816640599999,118.781376173000000
28177,30244,32.043816640599999,118.781376173000000
28184,30251,32.041117937899998,118.783388526000000
28188,30255,32.046133931699998,118.783376526000000
28189,30256,32.046133931699998,118.783376526000000
28190,30257,32.047150955600003,118.783472534000000
28191,30258,32.047132959599999,118.783562559000000
28192,30259,32.047132959599999,118.783562559000000
28451,30631,32.045293870400002,118.782967453000000
28452,30632,32.045293870400002,118.782967453000000
28715,30895,32.044994924699999,118.783314510000000
28716,30896,32.044994924699999,118.783314510000000
29033,31275,32.047193967900000,118.783596564000010
29184,31426,32.041618137100002,118.784750749000000
29185,31427,32.041618137100002,118.784750749000000
29232,31474,32.045377606800002,118.781196145000000
29233,31475,32.045417597300002,118.781125132000000
29234,31476,32.045417597300002,118.781125132000000
29235,31477,32.045321428199998,118.779995928000010
29236,31478,32.045321428199998,118.779995928000010
29289,31531,32.041372646100001,118.781445185000000
29290,31532,32.041372646100001,118.781445185000000
29291,31533,32.041399800599997,118.782453364000010
29292,31534,32.043820613900003,118.781258156000010
29293,31535,32.043820613900003,118.781258156000010
29306,31548,32.045906311200000,118.785962955000000
29309,31551,32.043503879299998,118.782976451000000
29310,31552,32.043503879299998,118.782976451000000
29317,31559,32.041324462500000,118.787080132000000
29318,31560,32.041548459500000,118.787106132000010
29319,31561,32.041509483500000,118.787243154000000
29698,31984,32.040628670499999,118.781614213000000
29704,31990,32.043358594200001,118.781093127000010
29705,31991,32.043487611499998,118.781220153000010
29706,31992,32.043379573899998,118.780944096000000
29707,31993,32.043833633200002,118.781391181999990
29708,31994,32.043823722100001,118.781971278000000
29709,31995,32.043823722100001,118.781971278000000
29710,31996,32.045926673799997,118.781606214000010
29711,31997,32.043686930400000,118.783360517999990
29712,31998,32.043686930400000,118.783360517999990
29727,32013,32.041058917000001,118.783275505000010
29728,32014,32.041058917000001,118.783275505000010
29729,32015,32.046069993600000,118.783792589000000
29730,32016,32.045862890000002,118.783030463000000
29752,32038,32.043381373099997,118.786462027000000
29753,32039,32.043148317799997,118.786047962000000
29754,32040,32.043593411000003,118.779922916999990
29755,32041,32.043593411000003,118.779922916999990
29756,32042,32.044247199499999,118.785187823000000
29757,32043,32.044247199499999,118.785187823000000
30131,32484,32.043430404799999,118.779848902000000
30160,32513,32.043337222300003,118.785362855000000
30161,32514,32.043337222300003,118.785362855000000
30216,32569,32.045633381099996,118.779716879000010
30217,32570,32.045633381099996,118.779716879000010
30259,32612,32.043701650000003,118.781468192999990
30267,32620,32.043315588600002,118.781040117000000
30268,32621,32.043684582799997,118.781057116000000
30269,32622,32.043684582799997,118.781057116000000
30270,32623,32.043803701000002,118.781792254000000
30278,32631,32.045741628400002,118.781324172000000
30279,32632,32.045481240900003,118.785528883000000
30280,32633,32.045672213700001,118.785315848000000
30281,32634,32.045672213700001,118.785315848000000
30282,32635,32.045449554400001,118.780851086000000
30283,32636,32.045362585399999,118.781045115000000
30284,32637,32.045362585399999,118.781045115000000
30285,32638,32.045754573099998,118.780948103000000
30286,32639,32.045754573099998,118.780948103000000
30287,32640,32.047068619000001,118.781230147000000
30292,32645,32.047014844700001,118.782772420000000
30293,32646,32.047014844700001,118.782772420000000
30326,32679,32.043319219700003,118.785341854000000
30329,32682,32.044035258699999,118.785640899000000
30330,32683,32.043660024300003,118.784021632000010
30331,32684,32.043660024300003,118.784021632000010
30332,32685,32.046082267800003,118.785683907000010
30333,32686,32.045961281799997,118.785786927000000
30334,32687,32.045836274199999,118.785728909000000
30335,32688,32.045836274199999,118.785728909000000
30349,32702,32.043467653800001,118.781521200000000
30358,32711,32.041050422700003,118.786846096000000
30390,32743,32.045885212999998,118.785316850000000
30780,33196,32.040431198299999,118.785179822000000
30781,33197,32.040431198299999,118.785179822000000
30814,33230,32.046054212500003,118.785273837999990
30815,33231,32.046054212500003,118.785273837999990
31148,33613,32.043381221700002,118.785369852000000
31149,33614,32.042817200199998,118.785248838000000
31150,33615,32.042153174100001,118.785007789999990
31151,33616,32.042153174100001,118.785007789999990
31250,33715,32.040904787899997,118.782382347000000
31251,33716,32.041829692100002,118.781773249000000
31252,33717,32.041829692100002,118.781773249000000
31253,33718,32.040857780400003,118.782361351000010
31254,33719,32.040857780400003,118.782361351000010
31255,33720,32.045497607500003,118.781183146000000
31262,33727,32.045345729600001,118.781975282999990
31263,33728,32.045345729600001,118.781975282999990
31280,33745,32.042820193700003,118.785169826000000
31281,33746,32.043129213999997,118.785280838000010
31283,33748,32.041834972499998,118.783657568000000
31284,33749,32.041827987799998,118.783761583000000
31285,33750,32.041827987799998,118.783761583000000
31286,33751,32.043502005699999,118.783860606000000
31287,33752,32.043692048600001,118.784162650000000
31290,33755,32.044154024900003,118.784013634999990
31291,33756,32.044154024900003,118.784013634999990
31292,33757,32.044233011700001,118.783914610000000
31293,33758,32.044233011700001,118.783914610000000
31298,33763,32.041430176200002,118.785033797000000
31317,33782,32.044141240400002,118.785492871000000
31318,33783,32.045718941099999,118.783378528000000
31319,33784,32.045718941099999,118.783378528000000
31537,34047,32.041056115200000,118.784642737000000
31538,34048,32.041056115200000,118.784642737000000
31751,34261,32.041909569900000,118.780958101000000
31752,34262,32.043878417199998,118.779965920000000
31753,34263,32.043878417199998,118.779965920000000
31754,34264,32.045579648800000,118.781489200000000
31757,34267,32.047208740300000,118.782087301999990
31758,34268,32.047208740300000,118.782087301999990
31760,34270,32.040864318200001,118.786051968000000
31787,34297,32.043571885799999,118.783054469000010
31811,34321,32.043544281400003,118.785803926000000
31812,34322,32.043544281400003,118.785803926000000
31821,34331,32.041354512300003,118.787437186999990
31842,34352,32.043890103199999,118.784507711000000
31843,34353,32.043996169600000,118.784985787000000
31848,34358,32.043561225799998,118.785423868000000
31849,34359,32.043561225799998,118.785423868000000
31954,34506,32.043465917900001,118.783289504000000
32153,34715,32.043394393400000,118.779779891000000
32154,34716,32.043394393400000,118.779779891000000
32155,34717,32.045572437600001,118.780088952000000
32156,34718,32.045572437600001,118.780088952000000
32158,34720,32.043212346499999,118.786290003000000
32159,34721,32.043706380499998,118.786501038000000
32160,34722,32.043771364300000,118.786414026000000
32161,34723,32.043683334199997,118.786189984000000
32162,34724,32.043683334199997,118.786189984000000
32163,34725,32.043701612200003,118.781222146000000
32164,34726,32.043433648300002,118.781443182999990
32165,34727,32.043496482999998,118.780378000000000
32166,34728,32.043746636100003,118.781385181999990
32189,34751,32.044052924900001,118.783308508000000
32190,34752,32.044052924900001,118.783308508000000
32202,34764,32.043555231299997,118.785428866000000
32206,34768,32.045785571400003,118.780941101000000
32207,34769,32.043325227600000,118.785434867000010
32213,34775,32.045994178699999,118.785081809999990
32214,34776,32.045994178699999,118.785081809999990
32224,34786,32.043398406500003,118.779905912000000
32225,34787,32.043398406500003,118.779905912000000
32484,35091,32.045184748300002,118.782089301000000
32485,35092,32.045253744400000,118.782058300000000
32486,35093,32.045253744400000,118.782058300000000
32571,35178,32.041398805299998,118.782488365000010
32572,35179,32.043056245700001,118.785565883000000
32573,35180,32.043783268699997,118.785718913000000
32576,35183,32.043746919500002,118.783303509000010
32577,35184,32.043807907199998,118.783191488000000
32578,35185,32.043503191799999,118.785150814999990
32579,35186,32.043364207400003,118.785273836000000
32580,35187,32.043364207400003,118.785273836000000
32581,35188,32.043285602499999,118.781153137999990
32582,35189,32.043352564099997,118.780933094000010
32599,35206,32.043690599800001,118.781174140000000
32600,35207,32.043760620400001,118.781258152000010
32601,35208,32.043574564600000,118.780893087000000
32602,35209,32.043574564600000,118.780893087000000
32603,35210,32.045232618999997,118.781264154000000
32604,35211,32.045232618999997,118.781264154000000
32608,35215,32.045957178499997,118.785050806000000
32614,35221,32.045899200999997,118.785187820999990
32617,35224,32.045984314499997,118.786017964000000
32618,35225,32.045940324900002,118.786068967000010
32624,35231,32.045817548499997,118.787692225000000
32626,35233,32.045612502300003,118.787367174000000
32627,35234,32.045970498300001,118.787378178000000
32801,35435,32.043751364700000,118.779597862000000
32802,35436,32.043609388000000,118.779751883000000
32804,35438,32.043728442400003,118.780137959000000
32805,35439,32.043335397900002,118.779860907000000
32806,35440,32.043335397900002,118.779860907000000
32833,35467,32.043652639999998,118.781413180000000
32834,35468,32.043111610600000,118.781215151000000
32835,35469,32.043511580400001,118.781022113000010
32836,35470,32.043511580400001,118.781022113000010
32837,35471,32.043682636600003,118.781381172000000
32838,35472,32.043172608100001,118.781202147000000
32839,35473,32.043833611899998,118.781206142000000
32840,35474,32.043691603900001,118.781145139000000
32841,35475,32.043691603900001,118.781145139000000
32844,35478,32.043142047600000,118.784119647000000
32866,35500,32.043393478900001,118.787208144999990
32867,35501,32.043393478900001,118.787208144999990
33179,35851,32.041768457200000,118.787069122999990
33182,35854,32.045308219900001,118.785365858000010
33183,35855,32.047116414999998,118.779932916000010
33184,35856,32.047121420300002,118.779985928000000
33185,35857,32.047121420300002,118.779985928000000
33438,36128,32.040668581799999,118.781016107000000
33531,36221,32.041247773000002,118.782302340000000
33532,36222,32.043971212999999,118.785309845000000
33760,36462,32.043112909700000,118.783221496000000
33761,36463,32.043479923299998,118.783329511000010
33762,36464,32.043479923299998,118.783329511000010
33777,36479,32.045157375099997,118.779667867000000
33778,36480,32.045157375099997,118.779667867000000
33799,36501,32.041250735200002,118.782060292000000
33800,36502,32.040865774700002,118.782316335999990
33801,36503,32.040865774700002,118.782316335999990
33802,36504,32.045183603399998,118.781132133000000
33803,36505,32.045183603399998,118.781132133000000
33818,36520,32.041105958400003,118.783566550000000
33821,36523,32.043634986100002,118.783701578000010
33822,36524,32.043634986100002,118.783701578000010
33823,36525,32.047316903599999,118.783174489999990
33824,36526,32.047316903599999,118.783174489999990
33827,36529,32.045943305500003,118.785930941999990
33828,36530,32.045883305499999,118.785918949000010
33831,36533,32.045961306999999,118.785979957000000
33832,36534,32.045925299200000,118.785892945000000
33833,36535,32.045925299200000,118.785892945000000
33834,36536,32.046023293399998,118.785879936000000
33847,36549,32.046877266899997,118.785698907000000
34083,36798,32.047253954799999,118.783469541000000
34084,36799,32.046811892999997,118.783053469000000
34099,36814,32.042910404499999,118.779895913999990
34108,36823,32.043745387100003,118.779758890000000
34109,36824,32.043745387100003,118.779758890000000
34110,36825,32.043822371200001,118.779664866000000
34122,36837,32.043720602900002,118.781155141000000
34123,36838,32.043777589699999,118.781102131000000
34124,36839,32.043755608100000,118.781201142000000
34125,36840,32.043826634100000,118.781385175000000
34126,36841,32.043826634100000,118.781385175000000
34127,36842,32.045443610299998,118.781227153000000
34128,36843,32.045443610299998,118.781227153000000
34146,36861,32.043389964100001,118.783597556000000
34147,36862,32.043389964100001,118.783597556000000
34152,36867,32.041929622799998,118.781270156999990
34161,36876,32.044055129400000,118.784730753999990
34162,36877,32.044055129400000,118.784730753999990
34163,36878,32.044028357300000,118.786324011000000
34164,36879,32.044224512000000,118.787432185000000
34165,36880,32.044440530000003,118.787587212999990
34166,36881,32.045839400200002,118.786616053000000
34167,36882,32.044006427100001,118.786816087000010
34168,36883,32.045134452900001,118.786996118000000
34169,36884,32.045134452900001,118.786996118000000
34429,37161,32.047074866199999,118.782902444000000
34430,37162,32.047074866199999,118.782902444000000
34435,37167,32.047045226700000,118.785414863000000
34436,37168,32.047051255400000,118.785566887000000
34437,37169,32.047051255400000,118.785566887000000
34438,37170,32.042960302899999,118.785958949999990
34651,37407,32.043831396300000,118.779849906000000
34674,37430,32.042356632900002,118.781361176000000
34675,37431,32.042356632900002,118.781361176000000
34687,37443,32.041240884399997,118.783034464000000
34693,37449,32.045530570499999,118.780930099000000
34694,37450,32.045530570499999,118.780930099000000
34695,37451,32.046074275499997,118.785741917000000
34699,37455,32.047137198199998,118.785216831000000
34700,37456,32.047137198199998,118.785216831000000
34701,37457,32.041369390900002,118.786614051000000
34815,37613,32.043010316999997,118.786069969000000
34816,37614,32.043010316999997,118.786069969000000
34991,37791,32.043630656600001,118.781486195000000
34992,37792,32.043545648500000,118.781447188000000
34993,37793,32.043592590800003,118.781064125000000
34994,37794,32.043592590800003,118.781064125000000
34995,37795,32.042740016300002,118.783960616000000
34996,37796,32.042740016300002,118.783960616000000
35007,37807,32.043811017400003,118.783907608000010
35008,37808,32.043811017400003,118.783907608000010
35035,37835,32.045079900499999,118.783112475000000
35038,37838,32.041405244700002,118.785522879000000
35039,37839,32.041656246899997,118.785570890000000
35040,37840,32.041656246899997,118.785570890000000
35128,37939,32.043669324100001,118.786097971000000
35244,38059,32.044922237900003,118.785508874000000
35245,38060,32.044922237900003,118.785508874000000
35251,38066,32.041375483499998,118.787229154000000
35252,38067,32.041169528300003,118.787605213000010
35253,38068,32.041414453500003,118.787052129000000
35254,38069,32.041299460099999,118.787125135000000
35505,38340,32.042416540300003,118.787683223000000
35784,38621,32.043485373300001,118.779654873000000
35789,38626,32.044060359800000,118.779585857000000
35811,38648,32.045667561899997,118.780874088000000
35812,38649,32.040079226300001,118.785398860000000
35813,38650,32.040160170999997,118.785012791000000
35814,38651,32.040160170999997,118.785012791000000
35815,38652,32.045923589899999,118.781100130000000
35816,38653,32.045773670899997,118.781631223000010
35817,38654,32.045773670899997,118.781631223000010
35820,38657,32.041688942800000,118.783469533000000
35821,38658,32.041688942800000,118.783469533000000
35822,38659,32.045370037300003,118.784065641000000
35823,38660,32.045370037300003,118.784065641000000
36038,38911,32.043304412900000,118.779936922999990
36078,38951,32.044238177099999,118.785076804000000
36079,38952,32.044238177099999,118.785076804000000
36080,38953,32.044107126299998,118.784719752000000
36081,38954,32.043891034100000,118.784042631999990
36082,38955,32.043891034100000,118.784042631999990
36113,38986,32.041628488500002,118.787263155000010
36121,38994,32.041772489700001,118.787333172999990
36144,39017,32.043386593999998,118.781136135000000
36200,39073,32.043534145400002,118.784844765000000
36201,39074,32.043534145400002,118.784844765000000
36357,39235,32.047324646600003,118.781446188000000
36358,39236,32.047324646600003,118.781446188000000
36364,39242,32.045845634300001,118.781358170000000
36366,39244,32.043520390399998,118.779811893000000
36367,39245,32.043520390399998,118.779811893000000
36374,39252,32.044106118199998,118.784661734000000
36375,39253,32.045634720499997,118.781956279000000
36376,39254,32.045768735899998,118.782039295999990
36377,39255,32.045768735899998,118.782039295999990
36387,39265,32.046930245900001,118.785491871999990
36388,39266,32.045672280600002,118.785745920000000
36389,39267,32.045672280600002,118.785745920000000
36393,39271,32.045619201599997,118.785197831999990
36394,39272,32.045932197699997,118.785216832000000
36395,39273,32.045932197699997,118.785216832000000
36412,39290,32.043236559800000,118.787820248000000
36705,39664,32.043892389299998,118.779749884000000
36706,39665,32.043498412600002,118.779941922000010
36793,39752,32.047008243800001,118.785506878000010
36794,39753,32.047179277500000,118.785722916000000
36805,39764,32.043506433600001,118.780064939000000
36806,39765,32.043506433600001,118.780064939000000
36829,39788,32.040486693900000,118.781769247000000
36830,39789,32.040486693900000,118.781769247000000
36833,39792,32.047042765699999,118.782246326000010
36834,39793,32.047042765699999,118.782246326000010
36835,39794,32.047179787799998,118.782341350000000
36836,39795,32.047179787799998,118.782341350000000
36865,39824,32.040643726699997,118.781988285000000
36874,39833,32.041556439799997,118.786941110000000
37132,40137,32.043289586400000,118.781059115999990
37180,40185,32.047136372899999,118.779678868999990
37370,40375,32.043334213599998,118.785312848000000
37371,40376,32.043517166699999,118.784996797999990
37372,40377,32.043517166699999,118.784996797999990
37566,40571,32.041347779699997,118.782360345000000
37567,40572,32.041347779699997,118.782360345000000
37704,40709,32.040920381699998,118.779751881000000
37713,40718,32.043508429500001,118.780052943000000
37714,40719,32.043508429500001,118.780052943000000
37717,40722,32.045209392499999,118.779821901000010
37718,40723,32.045209392499999,118.779821901000010
37731,40736,32.040148119199998,118.784686737000000
37732,40737,32.040148119199998,118.784686737000000
37938,40943,32.041046715000000,118.781907272000000
37939,40944,32.040709637600003,118.781414183000000
37943,40948,32.041261747800000,118.782123301000000
37949,40954,32.042051669099997,118.781604218000000
37950,40955,32.041086411800002,118.779927915000000
37953,40958,32.040892725299997,118.781982283000000
37954,40959,32.041527762500003,118.782213326000000
37955,40960,32.041527762500003,118.782213326000000
37956,40961,32.042145577900001,118.780986109000000
37957,40962,32.042145577900001,118.780986109000000
37958,40963,32.043493599400001,118.781129135000000
37959,40964,32.043389435100003,118.780054936000000
37960,40965,32.043389435100003,118.780054936000000
37961,40966,32.043094665100000,118.781557205000000
37962,40967,32.043547688399997,118.781701238000000
37963,40968,32.043547688399997,118.781701238000000
37964,40969,32.043519579900000,118.780996106000000
37965,40970,32.043459588399998,118.781062124000000
37966,40971,32.042845359799998,118.779588853000010
37967,40972,32.043628562700000,118.780914092000000
37968,40973,32.043061620400003,118.781280157000000
37969,40974,32.043786622500001,118.781303163000000
37970,40975,32.043684632100003,118.781369174999990
37971,40976,32.043606607100003,118.781195147000010
37972,40977,32.043606607100003,118.781195147000010
37973,40978,32.045487646700003,118.781464193000010
37974,40979,32.045487646700003,118.781464193000010
37975,40980,32.045649658599999,118.781548207000000
37976,40981,32.045593944899998,118.783433530000000
37977,40982,32.043943888299999,118.783053463000000
37978,40983,32.045836629800000,118.781324162999990
37981,40986,32.045492619999997,118.781258152000010
37982,40987,32.045492619999997,118.781258152000010
37983,40988,32.045212634599999,118.781368173000000
37984,40989,32.045212634599999,118.781368173000000
37985,40990,32.045706620600001,118.781300161999990
37986,40991,32.045526673900000,118.781606221000000
37987,40992,32.045526673900000,118.781606221000000
37988,40993,32.047248645899998,118.781451193000000
37989,40994,32.047248645899998,118.781451193000000
37996,41001,32.046025274700000,118.785712907000000
37997,41002,32.045759011599998,118.783904613999990
38000,41005,32.045593414499997,118.779958922000010
38001,41006,32.045593414499997,118.779958922000010
38097,41102,32.041120923999998,118.783285504000010
38098,41103,32.041246792000003,118.782403356000000
38099,41104,32.041246792000003,118.782403356000000
38106,41111,32.041351940900000,118.783434532000000
38107,41112,32.041351940900000,118.783434532000000
38108,41113,32.041671944999997,118.783466540000010
38114,41119,32.041524910800000,118.783251496999990
38115,41120,32.041524910800000,118.783251496999990
38116,41121,32.041361992100001,118.783753584000000
38117,41122,32.040256294599999,118.785923944999990
38118,41123,32.040256294599999,118.785923944999990
38119,41124,32.041626996799998,118.783787590000000
38120,41125,32.041785935999997,118.783386522000000
38121,41126,32.041785935999997,118.783386522000000
38122,41127,32.041725928399998,118.783337515000000
38123,41128,32.041644950699997,118.783475536000000
38124,41129,32.041644950699997,118.783475536000000
38125,41130,32.041688985900002,118.783753584000000
38126,41131,32.041813959800002,118.783552554000000
38127,41132,32.041706934300002,118.783383524000000
38128,41133,32.041837983199997,118.783733581000010
38129,41134,32.041837983199997,118.783733581000010
38130,41135,32.041150972600001,118.783668567000010
38133,41138,32.043303952199999,118.783496544000000
38135,41140,32.043278666500001,118.781557208000000
38136,41141,32.043278666500001,118.781557208000000
38137,41142,32.043216954400002,118.783505546000000
38138,41143,32.043007923499999,118.783288505000000
38139,41144,32.043741936099998,118.783416526000000
38140,41145,32.043372925299998,118.783303513000010
38141,41146,32.043372925299998,118.783303513000010
38142,41147,32.043804955699997,118.783527543999990
38145,41150,32.043895970599998,118.783637569000010
38146,41151,32.043895970599998,118.783637569000010
38147,41152,32.043665863299999,118.782866435000000
38148,41153,32.043642880999997,118.782984459999990
38152,41157,32.043762852800000,118.782841430000000
38153,41158,32.043762852800000,118.782841430000000
38154,41159,32.045514927699998,118.783334511000010
38155,41160,32.045514927699998,118.783334511000010
38156,41161,32.045360994200003,118.783754587000000
38157,41162,32.045552003499999,118.783865605000000
38158,41163,32.045552003499999,118.783865605000000
38159,41164,32.045337906999997,118.783180491000000
38160,41165,32.044991936400002,118.783400527000000
38161,41166,32.044991936400002,118.783400527000000
38162,41167,32.045629904800002,118.783197489000000
38168,41173,32.045141911199998,118.783194490000000
38169,41174,32.044959917200003,118.783230499000000
38170,41175,32.045059906299997,118.783189490000000
38171,41176,32.045059906299997,118.783189490000000
38172,41177,32.045866927699997,118.783327519000000
38173,41178,32.045866927699997,118.783327519000000
38181,41186,32.047140718999998,118.781909273000000
38182,41187,32.047114060900000,118.784232669999990
38183,41188,32.047114060900000,118.784232669999990
38187,41192,32.047269948400000,118.783469539000000
38188,41193,32.047269948400000,118.783469539000000
38205,41210,32.047039283600000,118.785815932999990
38235,41240,32.040990181300003,118.785088810999990
38242,41247,32.043753283400001,118.785792920000010
38243,41248,32.043753283400001,118.785792920000010
38244,41249,32.043295306099999,118.786000955000010
38245,41250,32.043401422099997,118.786774076000000
38246,41251,32.045075973499998,118.783635567000000
38251,41256,32.043627161200000,118.784944788999990
38254,41259,32.045665225999997,118.785406858000000
38255,41260,32.045151421200003,118.779996935000000
38256,41261,32.045151421200003,118.779996935000000
38257,41262,32.045802275500002,118.785771919000000
38258,41263,32.046919262700001,118.785615895000010
38259,41264,32.046919262700001,118.785615895000010
38260,41265,32.045893253199999,118.785579893999990
38266,41271,32.045871213500000,118.785304842000000
38267,41272,32.045871213500000,118.785304842000000
38268,41273,32.045780297500002,118.785929946000000
38269,41274,32.047228206200003,118.785251836000000
38270,41275,32.047228206200003,118.785251836000000
38271,41276,32.045172169600001,118.784989795000000
38274,41279,32.045854303299997,118.785972955999990
38275,41280,32.047248246899997,118.785564886000000
38276,41281,32.047248246899997,118.785564886000000
38277,41282,32.047289212899997,118.785268837000000
38278,41283,32.047152244400003,118.785534878000010
38284,41289,32.047262198500000,118.785166823000000
38285,41290,32.047262198500000,118.785166823000000
38286,41291,32.047163282299998,118.785750921000000
38289,41294,32.047114208700002,118.785257836000000
38292,41297,32.047036217600002,118.785350855999990
38293,41298,32.047036217600002,118.785350855999990
38294,41299,32.047015240900002,118.785466876000000
38297,41302,32.047274161700003,118.784952785000000
38298,41303,32.046799993500002,118.783751589999990
38299,41304,32.046799993500002,118.783751589999990
38303,41308,32.047040211999999,118.785279836000000
38404,41409,32.041353465800000,118.787156139999990
38405,41410,32.043610322200003,118.786069963000000
38406,41411,32.043368436100003,118.786918107000010
38414,41419,32.044003481899999,118.787212155000010
38415,41420,32.044423572400000,118.787894257999990
38417,41422,32.044182548999999,118.787747233999990
38418,41423,32.044289550099997,118.787759233000000
38419,41424,32.044283530199998,118.787598215000000
38420,41425,32.044201579499997,118.787934263000000
38421,41426,32.044265537000001,118.787662220000000
38422,41427,32.044265537000001,118.787662220000000
38424,41429,32.042920969500003,118.783613563000000
38425,41430,32.042920969500003,118.783613563000000
38428,41433,32.045953310800002,118.785954949000000
38429,41434,32.042486456500001,118.787060123000000
38430,41435,32.042875442899998,118.786945105000000
38431,41436,32.042621380699998,118.786490031000000
38432,41437,32.042687444999999,118.786991115000010
38433,41438,32.042687444999999,118.786991115000010
38437,41442,32.043085331500002,118.786147983000010
38438,41443,32.043085331500002,118.786147983000010
38439,41444,32.045450543299999,118.787683224000010
38440,41445,32.045450543299999,118.787683224000010
38543,41548,32.045470013600003,118.783879604000010
