地址,名称,维度,经度,类型
北京西路77号江苏第二师范学院,江苏教育学院分院管理办公室,32.057833,118.755433,学校
北京西路77号江苏第二师范学院,江苏第二师范学院后勤楼,32.059203,118.754330,学校
北京西路77号,江苏教务学院就业分中心,32.057833,118.755433,学校
朝阳路与求知路交叉口东北200米,南京林业大学教学楼19号,32.079775,118.818138,学校
朝阳路与求知路交叉口东北150米,南京林业大学教学楼7号,32.079264,118.817589,学校
东南大学国家大学科技园玄武楼5层501,东南大学国家大学科技园展厅,32.046906,118.798924,学校
虎踞北路15号,南京艺术学院附中舞蹈教室(五),32.063195,118.751966,学校
虎踞北路15号,南京艺术学院流行音乐学院琴房B18-32,32.062689,118.751445,学校
西康路1号河海大学华水路河海大学-电视台附近,河海大学新闻宣传中心学生广播站,32.054712,118.758360,学校
上海路地铁站2号口西北200米,南京医科大学先知楼,32.043812,118.773955,学校
竺桥41号,南京市中小学科技创新学院,32.045765,118.802187,学校
内环西线与草场门大街交叉口西北200米,南京艺术学院-招生就业处,32.061962,118.754900,学校
朝阳路与求知路交叉口东南100米,南京林业大学教8楼,32.078038,118.817248,学校
华电路89号,拉萨路小学分校,32.096482,118.815788,学校
樱陀花园东方城小区拂晓园7号,樱花小学(东方城校区),32.088116,118.83461,学校
赛虹桥街道凤台南路28号(虹悦城对面),南京一中实验学校(小学部),32.010668,118.762446,学校
玄武大道与经五立交桥交叉口南100米,大众书画院红山书院,32.088516,118.834854,学校
井头路与胜太西路交叉口西南150米,正德职业技术学院后勤处,31.941779,118.783287,学校
仙林大学城文苑路3号,南京财经大学仙林校区,32.107498,118.922689,学校
雨山西路86号,南京审计大学浦口校区,32.062833,118.608419,学校
四方新村八村九幢号,四方小学,32.015899,118.842075,学校
龙蟠中路489号,小西湖小学(枫丹·白露城市花园东南),32.01741,118.802506,学校
锁金东路与锁金北路交叉口东北100米,南京林业大学科研楼,32.075204,118.818253,学校
北京西路77号江苏第二师范学院,江苏省高校招生就业指导服务中心江苏教育学院就业分中心,32.057833,118.755433,学校
朝阳路与求知路交叉口东北200米,南京林业大学教学楼17号,32.079936,118.817435,学校
南京林业大学教学楼17号,南京林业大学教材仓库,32.079932,118.817524,学校
虎踞北路15号,南京艺术学院教务服务中心,32.060606,118.754661,学校
内环西线与内环西线出口交叉口西北100米,江苏省高校招生就业指导服务中心江苏第二师范学院就业分中心,32.057725,118.755568,学校
龙西路10号,三江学院机械工程系数控技术实验实训中心,31.959747,118.750044,学校
金马路南100米,紫金小学,32.065992,118.912317,学校
滨江大道3号,琅琊路小学(明发滨江分校),32.127011,118.739994,学校
赛虹桥街道雨花西路260-1号,南京中华中等专业学校,31.995762,118.762821,学校
大悲巷与雍园交叉口南100米,南京市梅园新村社区科普大学,32.043300,118.802310,学校
汉中路282南京中医药大学7幢,南京中医药大学国际远程会诊中心,32.043957,118.768405,学校
丰富路与陆家巷交叉口北50米,创北者学院,32.038018,118.781966,学校
华侨路街道汉中路282号,南京中医药大学金杏楼,32.044632,118.766315,学校
峨嵋岭附近,南京中医药大学第一临床医学院临床技能培训中心,32.043897,118.768761,学校
教学楼9号,南京林业大学教学9楼,32.078097,118.822332,学校
仙林大道136号,南京外国语学校(仙林分校),32.099311,118.937390,学校
管家桥9号华新大厦,汇聚商学院,32.042707,118.781466,学校
北京西路77号江苏第二师范学院,江苏第二师范学院艺术体育综合楼,32.057594,118.754684,学校
北京西路77号,江苏第二师范学院,32.058258,118.754409,学校
牌楼巷28-30号,南京医科大学港澳台办公室,32.045054,118.774034,学校
定淮门大街8-4号附近,优能中学,32.065561,118.739923,学校
北苑西路99号,南京市迈皋桥初级中学,32.112395,118.817980,学校
二板桥349号,南京市力学小学分校,32.083468,118.740700,学校
科建路18号,潭桥小学,31.924331,118.843161,学校
中山东路与黄埔路交叉口西北150米,南京大学外科学,32.040499,118.809404,学校
庄排路8号,百家湖小学,31.943834,118.825105,学校
凤凰西街148号,南京商业学校(南校区),32.041729,118.748382,学校
点将台路52号,江苏新东方烹饪学校,32.130179,118.696237,学校
马群新街181号,太阳城小学,32.057067,118.896639,学校
锁金六村42附近,小天鹅艺校,32.071259,118.816582,学校
中央北路69号,南京市机电中等专业学校,32.100485,118.782897,学校
旋子巷55号,考棚小学,32.013354,118.779156,学校
南苑街道湖西街58号,南京市医药中等专业学校,32.024229,118.746204,学校
丰清路附近,29中附属中学初中部,32.112265,118.817658,学校
御道街169号御水湾小区旁游府西街小学,南京市游府西街小学国际部,32.016567,118.819310,学校
铁心桥街道龙西路10号,三江学院行政办公楼,31.958467,118.752674,学校
文晖路56,南京市科利华中学棠城分校,32.324807,118.834675,学校
莫愁湖西路3号附近,江苏省好苏嫂职业培训学校,32.034716,118.756684,学校
安国村58号,南京市莫愁中等专业学校,32.0237,118.750902,学校
浦园路5号,南京市第十四中学,32.10344,118.716664,学校
汉中路129-6附近,江苏卫生健康职业学院,32.041992,118.777633,学校
黄山岭路69号,江苏卫生健康职业学院浦口校区,32.076041,118.611,学校
珠江镇江浦街道龙华路18号,南京浦口中等专业学校,32.068201,118.636996,学校
梦都大街60号(近黄山路),金陵中学河西分校,32.009272,118.739425,学校
中山东路532-2号金蝶软件园H2栋2层,南师君学商学院(活动中心),32.036872,118.823033,学校
光华路附近,南京理工大学-机械学院院办,32.024863,118.859637,学校
义民路与建宁路交叉口东北50米,南京商业学校,32.094218,118.759531,学校
建宁路118号,江苏联合职业技术学院(南京商贸分院),32.094628,118.759688,学校
虎踞北路15号南京艺术学院,南京艺术学院附属中等艺术学校,32.063195,118.751966,学校
中央北路与郭家山路交叉口西150米,南京机电工业技工学校,32.100953,118.781650,学校
葛关路625号,南京科技职业学院,32.234097,118.749413,学校
玉兰路与金陵路交叉口西南150米,南京农业大学杂交水稻产业提升协同创新中心,32.032030,118.841329,学校
卫岗1号南京农业大学理科楼南楼1楼,南京农业大学网络信息服务大厅,32.031546,118.840872,学校
南京农业大学理科楼南楼2层,南京农业大学生物信息学中心,32.031546,118.840872,学校
应天大街832号,江苏城市职业学院应天路校区,32.020304,118.747309,学校
华侨路街道慈悲社5号,江苏联合职业技术学院(南京财经分院),32.044603,118.779360,学校
花神大道128号,三江学院东校区,31.965451,118.774858,学校
泰山街道江山路18号,南京一中明发滨江分校,32.129145,118.740535,学校
蓝旗街18幢附近,南京师范大学教师教育学院南京航空航天大学附属高级中学教师专业发展学校,32.026061,118.817499,学校
小行路尤家凹18号(近河西大街),江苏第二师范学院小行校区,31.978903,118.743481,学校
龙西路310号(近春江新城),三江学院主校区,31.958164,118.752266,学校
宝塔桥街道幕府西路9号,南京商业学校(幕府校区),32.107021,118.774996,学校
长江路272号,南京市中等专业(走读)学校,32.043500,118.794527,学校
卫岗1号南京农业大学,南京农业大学国家梨产业技术体系产业技术研发中心,32.032838,118.842170,学校
卫岗1号南京农业大学理科楼南楼1楼,南京农业大学能耗监控中心,32.031546,118.840872,学校
卫岗1号南京农业大学,南京农业大学国家信息农业工程技术中心,32.032866,118.842204,学校
卫岗1号南京农业大学,南京农业大学农学院学生党员志愿服务实践基地,32.035670,118.843430,学校
卫岗1号南京农业大学,南京农业大学农业文化遗产综合实验教学中心,32.035779,118.843240,学校
卫岗1号,南京农业大学中华农业文明研究院,32.035805,118.843415,学校
清凉门大街33号附近,江苏联合职业技术学院南京商贸分院,32.045280,118.748949,学校
汉中路284号,南京中医药大学国仁堂,32.043708,118.767411,学校
瞻园路126号,南京航天管理干部学院-天宝楼,32.020103,118.786080,学校
灵山北路190号南京市委党校,南京市委党校仙林新校区,32.096226,118.942290,学校
作厂路2号,育仁瑜伽学院,32.035049,119.077097,学校
洪太平南路333号金陵御景园商务大厦8楼,达内会计学院,32.031246,118.791940,学校
太平南路333号金陵御景园商务大厦8层,达内UI设计学院,32.031180,118.791949,学校
江宁开发区通淮街20号,南京市翠屏山小学,31.93944,118.802145,学校
文苑路1号,南京师范大学仙林校区,32.106838,118.91025,学校
雄州镇白果路69号,双语小学,32.345402,118.851422,学校
土桥镇桂圆西路160号,土桥中心小学,31.937027,119.057773,学校
竹山路181号,三江学院竹山路校区,31.941057,118.84756,学校
宁六路219号,南京信息工程大学,32.203407,118.715383,学校
莫愁湖西路5号附近,江苏省妇联干部学院,32.035212,118.756582,学校
御道街大正投资大厦3层,中财国际彩票教育培训学院(南京培训中心),32.030809,118.817110,学校
孝陵卫街道灵谷寺路8-1号,南京体育学院附属小学,32.039863,118.866538,学校
共青团路雨花新村一号路,江苏省实验小学共青团路小学,31.997651,118.771924,学校
天元东路699号,南京市江宁高级中学,31.940427,118.867837,学校
汤山街道汤泉西路8号,汤山中学,32.058393,119.060083,学校
井头路与胜太西路交叉口西150米,正德职业技术学院汽车工程系,31.942769,118.783003,学校
浦珠北路139号,南京市浦口区实验小学万江分校,32.110386,118.703696,学校
镇南河路95号,南京市第一中学江北新区分校,32.060949,118.667664,学校
和燕路462号南京城市职业学院-体育馆,南京城市职业学院-教学南楼,32.128468,118.823081,学校
湖法路与湖高路交叉口西北50米,湖山学苑,32.088859,119.013364,学校
幕府东路199号,西安科技大学管理学院江苏教学中心,32.120326,118.800354,学校
龙园西路58号南京国际网球中心,中国网球学院(南京分院),32.056798,118.743423,学校
振容路18号,南京市江宁区谷里中心小学,31.868637,118.692878,学校
华电路85号中电颐和家园四期(睿域)6栋501室,梅西大学(总校区),32.098363,118.816432,学校
灵谷寺路8号,南京体育学院附属中学,32.039863,118.866538,学校
大桥北路48号弘阳广场建材家居馆4层,南京正人少儿艺术学院(浦口分院),32.136011,118.728295,学校
雄州园林西路花园新村12号,六合区雄州镇广益小学,32.351993,118.836549,学校
顾陇镇北路28号,上谷小学,31.379235,119.091939,学校
砖墙镇永成路10号,砖墙中心小学,31.263254,118.830295,学校
中山南路317号现代大厦505,小Q侦探学院,32.025323,118.783169,学校
龙蟠中路七里街96号,东南中等专业学校,32.020508,118.801757,学校
燕子矶中心小学(胜利村小区),南京市燕子矶中心小学,32.131547,118.817654,学校
神农路1号,南京特殊教育师范学院乐和楼,32.127432,118.830296,学校
神农路1号,南京特殊教育师范学院办公楼,32.128022,118.830015,学校
和燕路408号彩虹广场5层,南京市全安职业培训学校,32.118066,118.819240,学校
卫岗1号南京农业大学,南京农业大学植物生产国家级实验教学中心,32.032826,118.842137,学校
卫岗1号南京农业大学,南京农业大学物联网技术与应用协同创新中心智慧农业分中心,32.032827,118.842100,学校
卫岗1号南京农业大学,南京农业大学农业生物学国家级虚拟仿真实验教学中心,32.033420,118.842387,学校
卫岗1号南京农业大学理科楼南楼1楼,南京农业大学网络与数据中心,32.031546,118.840872,学校
卫岗1号南京农业大学,南京农业大学作物遗传育种,32.032037,118.841434,学校
卫岗1号南京农业大学,南京农业大学农业与生命科学博士生创新中心,32.033420,118.842387,学校
将军路29号,南京航空航天大学将军路校区,31.938254,118.792221,学校
瓜埠镇果园164号,六合区瓜埠镇初级中学,32.256563,118.90026,学校
幕府东路与栖霞大道交叉口东北150米,笃行楼,32.117712,118.813082,学校
弓箭坊40号4楼,欣才it学院,32.022985,118.780108,学校
朝晖路与长空路交叉口东北50米,南京航空航天大学明故宫校区车辆工程,32.034414,118.822842,学校
凌云路与博远路交叉口东南150米,南京航空航天大学明故宫校区体育部,32.032321,118.819912,学校
凌云路与朝晖路交叉口西北150米,南京航空航天大学明故宫校区饮食服务中心办公室,32.033603,118.821710,学校
御道街29号南京航空航天大学明故宫校区,南京航空航天大学体育运动委员会,32.032321,118.819912,学校
天元东路818号,南京医科大学江宁校区,31.937991,118.890855,学校
浦珠南路30号(近天浦路),南京工业大学江浦校区,32.082774,118.639727,学校
文澜路99号,南京信息职业技术学院,32.128852,118.941692,学校
佛城西路8号,河海大学江宁校区,31.914453,118.785843,学校
苏源大道50号,南京城市交通运输学校,31.909011,118.80693,学校
孝陵卫双拜巷135号孝陵卫中学旁,南京市第九中学(孝陵卫分校),32.0327,118.867709,学校
和燕路558-559号,燕子矶初级中学,32.139951,118.819407,学校
孝陵卫街200号南京理工大学101幢,南京理工大学学术交流中心,32.029636,118.857075,学校
桥北大街18号,南京市秣陵中学,31.83345,118.839114,学校
莲花新城平良大街36号,南京市莲花实验学校初中部,31.963603,118.715815,学校
集庆路167附近,南京市凤游寺小学-江苏省实验小学,32.018437,118.771919,学校
文苑路3号,南京财经大学仙林校区行政办公楼,32.105839,118.926454,学校
南京理工大学100幢3层,南京理工大学专利中心,32.029258,118.856179,学校
仙林大道163号,南京大学仙林校区,32.11956,118.958406,学校
幕府东路与栖霞大道交叉口东北200米,明辨楼,32.118231,118.813417,学校
建康路185号附近,南京金陵高等职业技术学校(健康路校区),32.023791,118.791536,学校
象山路22,南京市浦口区实验学校,32.080184,118.622064,学校
五福巷与马路街交叉口西南100米,南京加成金康康复护理职业培训学校,32.028186,118.798126,学校
玄武大道88-1,南京市北京东路小学阳光分校,32.094644,118.866377,学校
